type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.Reachability,200.1.64.0/24,0,peerbrussels_6,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,peerbrussels_5,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,peerbrussels_4,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,dublin,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,peerkiev_11,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,peerbasel_3,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,geneva,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.64.0/24,0,bucharest,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.64.0/24,0,peergeneva_9,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,rotterdam,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.64.0/24,0,peerbarcelona_1,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,zagreb,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,sofia,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.64.0/24,0,vaduz,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,peermarseille_12,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,peermilan_14,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,luxembourg,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.64.0/24,0,barcelona,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.64.0/24,0,amsterdam,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.64.0/24,0,istanbul,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.64.0/24,0,kiev,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.64.0/24,0,peeramsterdam_0,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.64.0/24,0,peerfrankfurt_7,{strasbourg:GigabitEthernet0/0 (200.1.64.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,vienna,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,ljubjana,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peermarseille_13,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,strasbourg,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,lyon,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,milan,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,stockholm,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,roma,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,warsaw,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,london,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,lisbon,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,frankfurt,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,brussels,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peeristanbul_10,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peerbasel_2,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peerbasel_2,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peergeneva_8,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peergeneva_8,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,paris,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,zurich,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,budapest,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,marseille,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,bratislava,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,basel,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,madrid,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,athens,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,praha,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peerbrussels_6,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peerbrussels_5,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peerbrussels_4,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,dublin,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peerkiev_11,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peerbasel_3,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,geneva,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,bucharest,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peergeneva_9,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,rotterdam,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peerbarcelona_1,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,zagreb,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,sofia,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,vaduz,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peermarseille_12,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peermilan_14,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,luxembourg,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,barcelona,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,amsterdam,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,istanbul,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,kiev,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peeramsterdam_0,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.63.0/24,0,peerfrankfurt_7,{peerstrasbourg_15:GigabitEthernet0/0 (200.1.63.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,vienna,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,ljubjana,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peermarseille_13,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,roma,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,milan,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,lyon,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,strasbourg,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,stockholm,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,warsaw,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,london,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,lisbon,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,frankfurt,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,brussels,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peeristanbul_10,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peerbasel_2,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peerbasel_2,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peergeneva_8,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peergeneva_8,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,paris,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,zurich,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,budapest,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,madrid,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,marseille,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,bratislava,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peerstrasbourg_15,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,basel,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,athens,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,praha,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peerbrussels_6,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peerbrussels_5,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peerbrussels_4,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,dublin,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peerkiev_11,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peerbasel_3,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,geneva,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peergeneva_9,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,bucharest,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,rotterdam,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peerbarcelona_1,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,zagreb,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,sofia,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peermarseille_12,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,vaduz,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,barcelona,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,luxembourg,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,amsterdam,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,istanbul,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,kiev,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peeramsterdam_0,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.62.0/24,0,peerfrankfurt_7,{peermilan_14:GigabitEthernet0/0 (200.1.62.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,vienna,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,ljubjana,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,peermarseille_13,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,roma,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,milan,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,strasbourg,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,lyon,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,stockholm,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,warsaw,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,london,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,lisbon,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,frankfurt,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,brussels,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,peeristanbul_10,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,peerbasel_2,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peerbasel_2,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,peergeneva_8,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peergeneva_8,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,kiev,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,paris,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,zurich,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,budapest,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,marseille,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,peerstrasbourg_15,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,bratislava,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,basel,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,madrid,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,praha,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,peerbrussels_6,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,peerbrussels_5,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,peerbrussels_4,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,dublin,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,peerkiev_11,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,peerbasel_3,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,geneva,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,bucharest,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,peergeneva_9,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,rotterdam,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,peerbarcelona_1,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,zagreb,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,sofia,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,200.1.61.0/24,0,vaduz,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,peermarseille_12,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Reachability,200.1.61.0/24,0,peermilan_14,{istanbul:GigabitEthernet0/0 (200.1.61.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
